time,Acceleration_x,Acceleration_y,Acceleration_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,magnetic_x,magnetic_y,magnetic_z,
12:20:20.759 , 0.03, -0.14, 0.20, -3.42, -5.19, 2.93, 7.15, 253.37, 66.10, 
12:20:20.772 , -0.15, -0.09, 0.02, 0.00, 1.10, -1.04, 16.08, 302.24, 29.57, 
12:20:20.792 , -0.02, -0.02, 0.06, 3.23, 2.26, 1.10, 16.08, 302.24, 29.57, 
12:20:20.801 , -0.14, 0.03, 0.12, -3.42, -5.00, 2.75, 28.58, 285.95, 55.66, 
12:20:20.817 , -0.04, 0.14, -0.17, -2.56, 3.11, -4.15, 28.58, 285.95, 55.66, 
12:20:20.831 , 0.11, -0.11, 0.11, 3.72, -2.87, 1.77, 16.08, 247.94, 81.76, 
12:20:20.846 , -0.14, -0.10, -0.00, -0.73, -3.42, 1.16, 16.08, 247.94, 81.76, 
12:20:20.861 , 0.04, -0.02, -0.13, -2.50, 4.33, -2.38, 12.50, 284.14, 81.76, 
12:20:20.876 , 0.01, -0.14, 0.31, 1.71, -4.82, 4.58, 12.50, 284.14, 81.76, 
12:20:20.914 , -0.23, -0.03, -0.02, 0.49, 1.28, -0.18, 23.22, 298.62, 40.01, 
12:20:20.914 , -0.00, 0.08, -0.01, -1.28, 3.36, -0.55, 23.22, 298.62, 40.01, 
12:20:20.943 , -0.09, 0.08, 0.12, -2.32, -6.53, 1.71, 28.58, 264.23, 73.06, 
12:20:20.945 , -0.02, 0.04, -0.16, 1.53, 2.56, -3.05, 28.58, 264.23, 73.06, 
12:20:20.974 , 0.08, -0.09, 0.04, 2.08, -1.34, 2.26, 17.86, 264.23, 76.54, 
12:20:20.975 , -0.17, -0.14, 0.11, -3.91, -3.48, 1.22, 17.86, 264.23, 76.54, 
12:20:21.015 , 0.03, 0.02, -0.04, 1.40, 4.21, -1.83, 3.57, 278.71, 59.14, 
12:20:21.017 , -0.06, -0.08, 0.14, 3.17, -3.85, 4.58, 3.57, 278.71, 59.14, 
12:20:21.020 , -0.24, -0.05, 0.06, -4.52, 1.28, -0.43, 32.15, 307.67, 27.83, 
12:20:21.025 , 0.02, 0.10, -0.05, -0.85, 2.62, -2.14, 32.15, 307.67, 27.83, 
12:20:21.070 , 0.00, 0.02, 0.11, 2.75, -6.53, 3.11, 19.65, 258.80, 78.28, 
12:20:21.072 , -0.05, -0.05, -0.20, -1.04, 2.50, -2.14, 19.65, 258.80, 78.28, 
12:20:21.075 , 0.00, -0.09, 0.10, -1.95, -0.18, 0.73, 12.50, 262.42, 85.24, 
12:20:21.118 , -0.14, -0.12, 0.24, 0.61, -4.46, 2.81, 12.50, 262.42, 85.24, 
12:20:21.120 , -0.04, 0.01, -0.21, 1.89, 4.46, -1.71, 21.44, 285.95, 27.83, 
12:20:21.129 , 0.04, -0.08, 0.19, -1.22, -2.26, 3.66, 21.44, 285.95, 27.83, 
12:20:21.156 , -0.27, 0.02, 0.09, -3.42, -0.73, -1.16, 23.22, 284.14, 36.53, 
12:20:21.165 , 0.07, 0.10, -0.11, 3.42, 2.62, -2.26, 23.22, 284.14, 36.53, 
12:20:21.166 , 0.07, -0.12, 0.06, 0.43, -5.55, 3.66, 16.08, 266.04, 81.76, 
12:20:21.176 , -0.14, -0.07, -0.14, -4.46, 1.22, -2.56, 16.08, 266.04, 81.76, 
12:20:21.190 , 0.01, -0.07, 0.15, 3.23, 0.79, 1.16, 19.65, 266.04, 71.32, 
12:20:21.206 , -0.14, -0.15, 0.12, 1.04, -4.64, 3.85, 32.15, 260.61, 83.50, 
12:20:21.222 , -0.02, 0.04, -0.15, -2.93, 4.58, -1.71, 28.58, 293.19, 34.79, 
12:20:21.236 , 0.02, 0.02, 0.14, -0.49, -1.71, 1.77, 19.65, 284.14, 60.88, 
12:20:21.252 , -0.19, 0.01, 0.03, 1.10, -3.36, -0.37, 16.08, 269.66, 64.36, 
12:20:21.286 , 0.11, 0.02, -0.22, 0.92, 3.78, -1.65, 25.01, 271.47, 80.02, 
12:20:21.289 , -0.03, -0.13, 0.14, -2.75, -5.55, 2.93, 25.01, 271.47, 80.02, 
12:20:21.297 , -0.17, -0.15, 0.08, 0.85, 0.73, -0.79, 12.50, 295.00, 40.01, 
12:20:21.331 , -0.02, -0.03, 0.00, 2.50, 2.75, 1.16, 12.50, 295.00, 40.01, 
12:20:21.334 , -0.07, -0.04, 0.16, -3.36, -5.00, 3.60, 28.58, 285.95, 59.14, 
12:20:21.341 , -0.03, 0.07, -0.13, -2.26, 3.60, -3.05, 28.58, 285.95, 59.14, 
12:20:21.355 , 0.03, 0.00, 0.04, 3.72, -1.40, 1.16, 12.50, 269.66, 81.76, 
12:20:21.371 , -0.13, -0.06, 0.02, -1.71, -3.85, 0.98, 12.50, 269.66, 81.76, 
12:20:21.387 , 0.05, -0.01, -0.17, -2.69, 3.60, -3.36, 19.65, 255.18, 71.32, 
12:20:21.422 , 0.04, -0.17, 0.28, 2.81, -5.25, 3.91, 19.65, 255.18, 71.32, 
12:20:21.423 , -0.27, -0.14, -0.02, 0.49, 0.79, 0.43, 23.22, 316.72, 26.09, 
12:20:21.432 , 0.05, -0.01, 0.03, -1.83, 3.72, -0.24, 23.22, 316.72, 26.09, 
12:20:21.446 , -0.02, -0.01, 0.21, -1.53, -6.23, 2.87, 30.37, 276.90, 64.36, 
12:20:21.460 , -0.08, 0.09, -0.22, 1.46, 2.56, -2.81, 30.37, 276.90, 64.36, 
12:20:21.480 , 0.04, -0.06, 0.05, 0.67, -0.24, 0.98, 21.44, 256.99, 76.54, 
12:20:21.503 , -0.12, -0.12, 0.14, -3.66, -4.76, 0.55, 21.44, 256.99, 76.54, 
12:20:21.505 , 0.03, 0.02, -0.11, 1.83, 3.60, -2.14, 23.22, 276.90, 67.84, 
12:20:21.521 , -0.03, -0.13, 0.13, 2.81, -3.72, 3.78, 23.22, 276.90, 67.84, 
12:20:21.561 , -0.28, -0.22, 0.06, -5.07, 0.31, -0.61, 17.86, 318.53, 10.44, 
12:20:21.563 , 0.09, 0.07, -0.03, -0.31, 3.48, -2.08, 17.86, 318.53, 10.44, 
12:20:21.565 , -0.00, 0.01, 0.08, 2.93, -6.41, 2.93, 28.58, 264.23, 73.06, 
12:20:21.581 , -0.09, -0.00, -0.19, -2.44, 2.38, -2.56, 28.58, 264.23, 73.06, 
12:20:21.596 , 0.01, -0.04, 0.07, -1.95, 0.00, -0.85, 32.15, 256.99, 73.06, 
12:20:21.611 , -0.10, -0.13, 0.16, 2.01, -5.68, 2.44, 32.15, 256.99, 73.06, 
12:20:21.626 , -0.01, -0.09, -0.16, 0.85, 4.15, -1.83, 25.01, 278.71, 52.19, 
12:20:21.641 , 0.03, -0.07, 0.16, -1.40, -2.20, 2.01, 25.01, 278.71, 52.19, 
12:20:21.656 , -0.22, -0.08, 0.13, -2.56, -1.10, -0.55, 19.65, 298.62, 33.05, 
12:20:21.672 , 0.06, 0.15, -0.19, 2.81, 3.17, -2.38, 19.65, 298.62, 33.05, 
12:20:21.687 , 0.04, -0.03, 0.05, -0.55, -5.31, 2.81, 10.72, 264.23, 62.62, 
12:20:21.701 , -0.16, -0.10, -0.12, -4.70, 0.79, -3.11, 10.72, 264.23, 62.62, 
12:20:21.732 , 0.07, -0.07, 0.08, 3.91, 0.55, -0.49, 33.94, 269.66, 71.32, 
12:20:21.733 , -0.07, -0.16, 0.15, 1.28, -5.55, 3.85, 33.94, 269.66, 71.32, 
12:20:21.761 , -0.02, -0.07, -0.16, -3.42, 3.91, -1.89, 32.15, 311.29, 24.35, 
12:20:21.762 , 0.03, -0.03, 0.18, 0.49, -0.85, 2.38, 32.15, 311.29, 24.35, 
12:20:21.791 , -0.19, 0.04, 0.04, 1.16, -3.30, 0.31, 30.37, 284.14, 57.40, 
12:20:21.792 , 0.10, 0.09, -0.23, -0.61, 3.72, -2.56, 30.37, 284.14, 57.40, 
12:20:21.822 , 0.01, -0.06, 0.21, -1.71, -5.49, 0.67, 12.50, 266.04, 78.28, 
12:20:21.825 , -0.17, -0.10, -0.03, 0.67, -0.49, -1.28, 12.50, 266.04, 78.28, 
12:20:21.862 , 0.05, -0.09, -0.04, 2.44, 2.75, 0.79, 10.72, 282.33, 80.02, 
12:20:21.864 , -0.06, -0.13, 0.17, -2.56, -5.55, 3.54, 10.72, 282.33, 80.02, 
12:20:21.866 , -0.09, 0.06, -0.13, -1.40, 3.11, -2.26, 21.44, 307.67, 34.79, 
12:20:21.899 , 0.06, -0.01, 0.06, 3.48, -0.37, 1.53, 21.44, 307.67, 34.79, 
12:20:21.901 , -0.14, -0.04, -0.01, -2.26, -3.91, 1.28, 10.72, 278.71, 76.54, 
12:20:21.928 , 0.02, 0.07, -0.11, -2.26, 2.99, -3.72, 10.72, 278.71, 76.54, 
12:20:21.928 , 0.01, -0.12, 0.18, 3.48, -4.58, 3.66, 21.44, 275.09, 76.54, 
12:20:21.957 , -0.20, -0.14, 0.01, 0.37, -0.85, 0.55, 21.44, 275.09, 76.54, 
12:20:21.960 , 0.08, -0.06, -0.03, -1.77, 3.48, -0.85, 17.86, 307.67, 62.62, 
12:20:21.972 , -0.04, -0.05, 0.21, -0.06, -5.92, 4.03, 17.86, 307.67, 62.62, 
12:20:22.009 , -0.13, 0.02, -0.14, 1.71, 2.14, -2.01, 26.80, 287.76, 46.97, 
12:20:22.010 , 0.04, 0.02, -0.04, -0.55, 1.34, 0.37, 12.50, 302.24, 22.61, 
12:20:22.015 , -0.11, -0.02, 0.18, -2.99, -5.98, 1.10, 32.15, 267.85, 80.02, 
12:20:22.031 , -0.01, -0.02, -0.17, 2.20, 3.36, -2.62, 28.58, 282.33, 55.66, 
12:20:22.051 , 0.04, -0.07, 0.09, 2.38, -3.48, 3.36, 3.57, 267.85, 69.58, 
12:20:22.069 , -0.13, -0.19, 0.13, -3.54, -1.53, 0.55, 35.73, 296.81, 27.83, 
12:20:22.077 , 0.04, 0.02, -0.05, -0.06, 4.39, -0.98, 35.73, 296.81, 27.83, 
12:20:22.091 , -0.07, 0.02, 0.11, 3.11, -5.74, 3.72, 28.58, 256.99, 73.06, 
12:20:22.106 , -0.14, 0.00, -0.18, -3.23, 2.32, -2.01, 28.58, 256.99, 73.06, 
12:20:22.121 , 0.05, 0.05, 0.10, -1.53, 0.49, -1.10, 14.29, 256.99, 80.02, 
12:20:22.136 , -0.10, -0.07, 0.14, 2.69, -6.65, 2.56, 14.29, 256.99, 80.02, 
12:20:22.151 , -0.05, -0.01, -0.23, -0.12, 3.30, -2.20, 28.58, 293.19, 45.23, 
12:20:22.173 , 0.11, -0.24, 0.15, -1.10, -2.20, 2.87, 28.58, 293.19, 45.23, 
12:20:22.181 , -0.20, -0.07, 0.14, -0.85, -1.89, 1.89, 32.15, 311.29, 52.19, 
12:20:22.196 , -0.03, 0.16, -0.15, 2.44, 3.91, -2.14, 32.15, 311.29, 52.19, 
12:20:22.210 , -0.02, -0.01, 0.13, -1.77, -4.27, 3.11, 17.86, 264.23, 86.98, 
12:20:22.228 , -0.18, 0.02, -0.04, -3.91, 0.24, -2.69, 17.86, 264.23, 86.98, 
12:20:22.266 , 0.03, 0.00, -0.04, 3.91, 0.79, -0.73, 19.65, 258.80, 78.28, 
12:20:22.266 , -0.08, -0.10, 0.06, 0.49, -6.10, 3.66, 19.65, 258.80, 78.28, 
12:20:22.272 , -0.03, -0.09, -0.10, -3.78, 2.75, -2.50, 17.86, 296.81, 45.23, 
12:20:22.307 , 0.05, -0.06, 0.17, 1.53, -0.24, 2.93, 17.86, 296.81, 45.23, 
12:20:22.310 , -0.23, -0.03, 0.10, 1.16, -3.42, 1.59, 44.66, 291.38, 60.88, 
12:20:22.316 , -0.02, 0.12, -0.17, -1.89, 4.58, -2.56, 44.66, 291.38, 60.88, 
12:20:22.332 , -0.04, 0.04, 0.21, -1.16, -4.27, 1.53, 17.86, 260.61, 73.06, 
12:20:22.347 , -0.19, -0.08, 0.03, 1.59, -1.22, -0.98, 17.86, 260.61, 73.06, 
12:20:22.361 , 0.09, -0.02, -0.13, 1.83, 2.75, -0.37, 19.65, 273.28, 88.72, 
12:20:22.396 , -0.02, -0.12, 0.18, -2.26, -6.04, 2.81, 19.65, 273.28, 88.72, 
12:20:22.398 , -0.08, -0.09, -0.01, -0.67, 2.44, -1.22, 19.65, 305.86, 26.09, 
12:20:22.425 , -0.02, -0.04, 0.03, 3.97, 1.04, 1.83, 19.65, 305.86, 26.09, 
12:20:22.425 , -0.15, 0.01, 0.12, -3.78, -3.97, 1.89, 32.15, 275.09, 62.62, 
12:20:22.466 , -0.04, 0.13, -0.14, -2.01, 3.48, -3.97, 32.15, 275.09, 62.62, 
12:20:22.468 , 0.05, -0.09, 0.17, 3.97, -3.85, 2.99, 19.65, 266.04, 74.80, 
12:20:22.470 , -0.20, -0.09, -0.08, -1.40, -1.83, 0.18, 19.65, 266.04, 74.80, 
12:20:22.515 , 0.09, -0.07, -0.11, -1.89, 3.42, -2.14, 19.65, 273.28, 60.88, 
12:20:22.517 , 0.02, -0.12, 0.28, 1.04, -5.62, 4.39, 19.65, 273.28, 60.88, 
12:20:22.519 , -0.22, -0.02, -0.16, 1.53, 2.14, -1.04, 26.80, 295.00, 33.05, 
12:20:22.526 , 0.03, 0.01, 0.06, -1.65, 2.14, 0.06, 26.80, 295.00, 33.05, 
12:20:22.568 , -0.15, 0.00, 0.13, -2.44, -5.86, 1.53, 28.58, 267.85, 76.54, 
12:20:22.571 , -0.02, 0.06, -0.21, 2.20, 3.36, -2.93, 28.58, 267.85, 76.54, 
12:20:22.573 , 0.07, -0.09, 0.05, 1.16, -3.05, 2.50, 35.73, 275.09, 80.02, 
12:20:22.606 , -0.13, -0.16, 0.07, -3.72, -3.05, 0.31, 35.73, 275.09, 80.02, 
12:20:22.608 , 0.06, -0.01, -0.03, 1.46, 4.39, -0.49, 8.93, 287.76, 40.01, 
12:20:22.629 , -0.11, -0.06, 0.11, 2.75, -4.70, 4.39, 8.93, 287.76, 40.01, 
12:20:22.640 , -0.18, -0.02, -0.04, -4.39, 2.26, -1.53, 30.37, 287.76, 46.97, 
12:20:22.647 , 0.01, 0.12, 0.02, -1.04, 1.46, -1.53, 30.37, 287.76, 46.97, 
12:20:22.661 , -0.09, 0.02, 0.09, 2.81, -6.77, 2.62, 19.65, 262.42, 74.80, 
12:20:22.678 , 0.03, -0.03, -0.23, -1.16, 2.99, -2.56, 19.65, 262.42, 74.80, 
12:20:22.692 , 0.07, -0.17, 0.08, -1.04, -2.26, 1.34, 21.44, 275.09, 73.06, 
12:20:22.706 , -0.14, -0.12, 0.17, -0.06, -3.36, 2.32, 21.44, 275.09, 73.06, 
12:20:22.721 , -0.03, 0.05, -0.19, 2.08, 4.52, -1.71, 21.44, 293.19, 41.75, 
12:20:22.737 , -0.00, -0.06, 0.21, -2.01, -3.23, 3.42, 21.44, 293.19, 41.75, 
12:20:22.751 , -0.20, 0.03, -0.02, -3.66, -0.12, -2.14, 17.86, 275.09, 59.14, 
12:20:22.767 , 0.05, 0.05, -0.08, 3.54, 1.65, -1.46, 17.86, 275.09, 59.14, 
12:20:22.787 , 0.02, -0.07, 0.05, 0.12, -6.23, 3.60, 12.50, 269.66, 85.24, 
12:20:22.796 , -0.05, -0.08, -0.18, -3.72, 1.89, -2.93, 12.50, 269.66, 85.24, 
12:20:22.813 , 0.08, -0.13, 0.12, 2.81, -0.67, 2.50, 10.72, 267.85, 62.62, 
12:20:22.839 , -0.19, -0.11, 0.09, 0.85, -3.36, 2.87, 25.01, 264.23, 83.50, 
12:20:22.842 , -0.03, 0.09, -0.17, -2.62, 4.76, -2.75, 23.22, 295.00, 29.57, 
12:20:22.857 , -0.02, -0.04, 0.21, 0.79, -3.85, 2.08, 23.22, 287.76, 50.45, 
12:20:22.871 , -0.20, -0.03, -0.05, 0.98, -1.04, -0.55, 17.86, 275.09, 73.06, 
12:20:22.886 , 0.08, 0.05, -0.23, 0.79, 2.69, -1.77, 25.01, 256.99, 69.58, 
12:20:22.901 , 0.03, -0.10, 0.17, -1.83, -6.04, 2.62, 25.01, 256.99, 69.58, 
12:20:22.917 , -0.09, -0.09, -0.06, 0.12, 1.22, -1.10, 30.37, 316.72, 33.05, 
12:20:22.931 , -0.03, -0.08, 0.00, 3.54, 1.28, 1.77, 30.37, 316.72, 33.05, 
12:20:22.947 , -0.17, -0.08, 0.11, -5.13, -3.66, 2.69, 30.37, 273.28, 53.93, 
12:20:22.961 , -0.01, 0.05, -0.11, -1.22, 3.11, -3.48, 30.37, 273.28, 53.93, 
12:20:22.975 , 0.03, -0.04, 0.09, 4.03, -2.75, 2.81, 28.58, 278.71, 76.54, 
12:20:22.991 , -0.18, -0.01, -0.01, -2.26, -2.32, 0.06, 28.58, 278.71, 76.54, 
12:20:23.006 , 0.10, 0.02, -0.15, -1.53, 2.62, -3.36, 16.08, 276.90, 64.36, 
12:20:23.021 , 0.02, -0.18, 0.18, 1.95, -5.55, 4.94, 16.08, 276.90, 64.36, 
12:20:23.036 , -0.19, -0.13, -0.08, 0.85, 1.46, 0.12, 33.94, 295.00, 40.01, 
12:20:23.051 , -0.02, 0.01, 0.06, -2.20, 2.87, 0.06, 33.94, 295.00, 40.01, 
12:20:23.067 , -0.09, -0.01, 0.23, -1.77, -5.49, 2.75, 12.50, 262.42, 71.32, 
12:20:23.099 , -0.02, 0.10, -0.23, 1.46, 3.23, -2.81, 12.50, 262.42, 71.32, 
12:20:23.103 , 0.06, -0.04, -0.01, 0.67, -2.14, 1.40, 19.65, 269.66, 71.32, 
12:20:23.132 , -0.10, -0.06, 0.09, -3.66, -4.03, -0.06, 19.65, 269.66, 71.32, 
12:20:23.134 , 0.11, -0.02, -0.13, 1.16, 3.36, -1.34, 12.50, 280.52, 50.45, 
12:20:23.162 , 0.00, -0.17, 0.17, 2.99, -4.39, 4.58, 12.50, 280.52, 50.45, 
12:20:23.163 , -0.23, -0.04, -0.04, -6.10, 2.01, -0.31, 26.80, 295.00, 46.97, 
12:20:23.192 , -0.04, 0.08, 0.07, 0.18, 1.89, -1.53, 26.80, 295.00, 46.97, 
12:20:23.194 , -0.07, -0.02, 0.05, 2.50, -6.16, 3.23, 25.01, 260.61, 83.50, 
12:20:23.234 , -0.01, 0.13, -0.20, -2.26, 3.30, -2.50, 25.01, 260.61, 83.50, 
12:20:23.234 , 0.05, -0.07, 0.09, 2.08, -2.08, -0.12, 17.86, 271.47, 69.58, 
12:20:23.237 , -0.15, -0.13, 0.13, 0.31, -4.27, 2.32, 17.86, 271.47, 69.58, 
12:20:23.262 , 0.01, 0.01, -0.16, 1.40, 4.03, -1.71, 30.37, 298.62, 43.49, 
12:20:23.264 , -0.05, -0.06, 0.22, -0.73, -3.17, 3.54, 30.37, 298.62, 43.49, 
12:20:23.294 , -0.22, -0.03, 0.07, -3.48, -0.12, -0.92, 23.22, 284.14, 50.45, 
12:20:23.296 , 0.01, 0.10, -0.11, 3.72, 2.38, -1.83, 23.22, 284.14, 50.45, 
12:20:23.347 , 0.04, 0.02, 0.01, -0.92, -5.98, 3.66, 17.86, 275.09, 83.50, 
12:20:23.347 , -0.02, -0.02, -0.12, -3.78, 1.53, -3.66, 17.86, 275.09, 83.50, 
12:20:23.350 , 0.04, -0.09, 0.06, 3.78, -0.73, 1.53, 19.65, 258.80, 67.84, 
12:20:23.355 , -0.14, -0.16, 0.15, -0.85, -3.91, 3.60, 19.65, 258.80, 67.84, 
12:20:23.372 , -0.02, 0.03, -0.17, -3.30, 4.15, -2.14, 23.22, 302.24, 33.05, 
12:20:23.381 , -0.02, -0.07, 0.23, 2.87, -3.11, 2.99, 23.22, 302.24, 33.05, 
12:20:23.396 , -0.23, -0.01, -0.02, -0.61, -0.92, 0.61, 26.80, 273.28, 71.32, 
12:20:23.433 , 0.05, 0.11, -0.23, 0.31, 3.05, -2.01, 26.80, 273.28, 71.32, 
12:20:23.434 , 0.04, -0.06, 0.21, 0.12, -6.29, 2.20, 19.65, 266.04, 60.88, 
12:20:23.442 , -0.12, -0.04, -0.08, 0.18, 0.67, -1.10, 19.65, 266.04, 60.88, 
12:20:23.456 , 0.02, -0.09, 0.03, 2.50, 1.40, 1.22, 21.44, 278.71, 59.14, 
12:20:23.471 , -0.16, -0.12, 0.15, -5.00, -4.27, 3.30, 21.44, 278.71, 59.14, 
12:20:23.486 , -0.04, 0.08, -0.10, -0.73, 3.48, -2.56, 21.44, 293.19, 34.79, 
12:20:23.501 , -0.02, -0.01, 0.09, 3.91, -2.20, 2.32, 21.44, 293.19, 34.79, 
12:20:23.519 , -0.20, -0.01, -0.03, -4.39, -2.20, 0.00, 35.73, 271.47, 80.02, 
12:20:23.554 , 0.11, 0.11, -0.14, -1.10, 2.32, -4.09, 35.73, 271.47, 80.02, 
12:20:23.554 , 0.06, -0.14, 0.17, 2.81, -5.37, 3.85, 23.22, 262.42, 74.80, 
12:20:23.561 , -0.19, -0.15, -0.03, -1.77, 1.04, -0.12, 23.22, 262.42, 74.80, 
12:20:23.576 , -0.02, 0.00, 0.06, -1.95, 2.38, -1.34, 17.86, 293.19, 55.66, 
12:20:23.592 , -0.08, 0.27, 0.24, 0.37, -5.74, -1.77, 17.86, 293.19, 55.66, 
12:20:23.606 , -0.06, 0.05, -0.15, 0.79, 3.60, -2.56, 28.58, 296.81, 41.75, 
12:20:23.621 , 0.00, 0.04, -0.02, 0.85, -0.61, 0.92, 25.01, 300.43, 48.71, 
12:20:23.636 , -0.13, 0.02, 0.12, -3.48, -4.58, -0.12, 19.65, 255.18, 74.80, 
12:20:23.650 , 0.12, -0.02, -0.15, 2.75, 2.93, -2.20, 28.58, 271.47, 62.62, 
12:20:23.667 , -0.02, -0.14, 0.18, 2.81, -4.15, 4.46, 19.65, 258.80, 67.84, 
12:20:23.703 , -0.21, -0.11, 0.01, -4.70, 0.43, -0.24, 30.37, 302.24, 33.05, 
12:20:23.704 , 0.03, 0.04, 0.06, 1.46, 2.93, -0.98, 30.37, 302.24, 33.05, 
12:20:23.713 , -0.06, -0.03, 0.13, 2.44, -5.98, 3.85, 21.44, 278.71, 66.10, 
12:20:23.726 , -0.10, 0.12, -0.25, -3.97, 3.48, -2.62, 21.44, 278.71, 66.10, 
12:20:23.741 , 0.06, -0.01, 0.07, 0.31, -1.04, -0.67, 28.58, 253.37, 66.10, 
12:20:23.759 , -0.09, -0.06, 0.19, 1.83, -5.07, 2.50, 28.58, 253.37, 66.10, 
12:20:23.800 , 0.03, -0.00, -0.19, 0.12, 3.91, -1.95, 17.86, 293.19, 45.23, 
12:20:23.802 , 0.00, -0.15, 0.19, -1.59, -3.17, 3.17, 17.86, 293.19, 45.23, 
12:20:23.804 , -0.25, -0.08, 0.06, -1.40, -0.37, 0.37, 21.44, 296.81, 38.27, 
12:20:23.816 , 0.03, 0.06, -0.08, 3.42, 3.54, -1.34, 21.44, 296.81, 38.27, 
12:20:23.831 , 0.00, -0.02, 0.07, -1.10, -5.13, 3.66, 25.01, 271.47, 80.02, 
12:20:23.846 , -0.13, 0.09, -0.15, -4.52, 1.40, -3.97, 25.01, 271.47, 80.02, 
12:20:23.894 , 0.07, -0.04, 0.08, 4.82, -0.18, 0.37, 41.09, 273.28, 78.28, 
12:20:23.896 , -0.12, -0.15, 0.06, 0.61, -4.82, 3.54, 41.09, 273.28, 78.28, 
12:20:23.897 , -0.03, -0.03, -0.13, -4.09, 3.66, -2.69, 16.08, 302.24, 36.53, 
12:20:23.924 , -0.01, -0.07, 0.19, 2.75, -2.62, 3.17, 16.08, 302.24, 36.53, 
12:20:23.929 , -0.20, -0.08, 0.06, 0.06, -1.28, 1.53, 30.37, 284.14, 71.32, 
12:20:23.966 , 0.01, 0.12, -0.17, -1.65, 4.58, -1.77, 30.37, 284.14, 71.32, 
12:20:23.968 , -0.05, 0.02, 0.13, -0.92, -5.86, 1.71, 19.65, 266.04, 81.76, 
12:20:23.971 , -0.11, -0.09, -0.01, -0.43, 0.55, -2.01, 19.65, 266.04, 81.76, 
12:20:24.016 , 0.06, -0.09, -0.01, 2.69, 1.71, 0.79, 19.65, 269.66, 60.88, 
12:20:24.016 , -0.08, -0.15, 0.19, -3.91, -5.37, 2.87, 19.65, 269.66, 60.88, 
12:20:24.017 , -0.07, -0.01, -0.14, -1.04, 3.54, -2.26, 30.37, 313.10, 15.66, 
12:20:24.027 , 0.06, -0.08, 0.09, 4.09, -1.04, 3.17, 30.37, 313.10, 15.66, 
12:20:24.051 , -0.16, -0.02, 0.04, -4.39, -2.08, 1.40, 23.22, 273.28, 81.76, 
12:20:24.061 , 0.03, 0.14, -0.17, -1.16, 3.11, -3.54, 23.22, 273.28, 81.76, 
12:20:24.092 , 0.05, -0.12, 0.26, 3.91, -5.07, 3.36, 25.01, 275.09, 76.54, 
12:20:24.119 , -0.18, -0.09, -0.13, -1.89, 0.12, -0.37, 25.01, 275.09, 76.54, 
12:20:24.145 , 0.06, -0.08, 0.04, -0.85, 2.50, -0.85, 17.86, 285.95, 62.62, 
12:20:24.147 , -0.07, -0.12, 0.20, 0.67, -6.10, 4.21, 17.86, 285.95, 62.62, 
